field,pi_record_no,place,same as,part of
present_loc_geog,K-34769,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34773,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-34777,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34781,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-34784,"Manchester, NH, USA",tgn/7010477,
present_loc_geog,K-34804,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34805,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-34831,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34834,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34835,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34841,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34869,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34870,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34887,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34892,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-34893,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-34921,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34935,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34937,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34941,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34943,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-34949,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34950,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34951,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34952,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34953,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34954,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34955,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34956,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34957,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34958,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34960,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-34962,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34969,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-34980,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34984,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34985,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-34991,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-35007,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-35008,"Jacksonville, FL, USA",tgn/7013804,
present_loc_geog,K-35012,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35013,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35014,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35015,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35023,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35026,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35043,"Baton Rouge, LA, USA",tgn/7017543,
present_loc_geog,K-26044,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-35045,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35059,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-35060,"Montclair, NJ, USA",tgn/7014093,
present_loc_geog,K-35113,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-35126,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35150,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35151,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35156,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35157,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35223,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35224,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35225,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35231,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35232,"New London, CT, USA",tgn/7014213,
present_loc_geog,K-35238,"Toulouse, France",tgn/7008441,
present_loc_geog,K-35242,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35248,"Allentown, PA, USA",tgn/7013273,
present_loc_geog,K-35256,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35279,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35282,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35284,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35285,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35286,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35287,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-35300,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-35304,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-35306,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35307,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35309,"Notre Dame, IN, USA",tgn/7014247,
present_loc_geog,K-35310,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35331,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-35339,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-35343,"Buffalo, NY, USA",tgn/7013463,
present_loc_geog,K-35352,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-35357,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-35359,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-35364,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-35370,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-35402,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35421,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35446,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-35453,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-35455,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35458,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-35462,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-35470,"Ithaca, NY, USA",tgn/7013803,
present_loc_geog,K-35527,"San Antonio, TX, USA",tgn/7014453,
present_loc_geog,K-35533,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-35540,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-35541,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-35556,"Water Mill, NY, USA",tgn/2072983,
present_loc_geog,K-35566,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-35710,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35759,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-35848,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-35850,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-35872,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-35903,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-35904,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-35923,"Newport, RI, USA",tgn/7014221,
present_loc_geog,K-35929,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-35931,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-35943,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-35944,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-35949,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35963,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-35964,"Saint-Tropez, France",tgn/7009658,
present_loc_geog,K-35966,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-35993,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-35994,"Dallas, TX, USA",tgn/7013503,
present_loc_geog,K-36005,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-36027,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-36029,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-36045,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36047,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-36049,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36064,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36069,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36070,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36071,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36072,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36073,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36075,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36076,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36077,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36078,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36079,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36080,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36081,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36088,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-36089,"Fitchburg, MA, USA",tgn/7013763,
present_loc_geog,K-36108,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-36131,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-36133,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-36134,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-36137,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-36139,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-40331,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-36157,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-36178,"Helsinki, Finland",tgn/7009880,
present_loc_geog,K-36223,"Amsterdam, Netherlands",tgn/7006952,
present_loc_geog,K-36285,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-36286,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-36293,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-36307,"Buffalo, NY, USA",tgn/7013463,
present_loc_geog,K-36316,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-36320,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-36332,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-36346,"Honolulu, HI, USA",tgn/7013718,
present_loc_geog,K-36359,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-36372,"Palm Springs, CA, USA",tgn/7014383,
present_loc_geog,K-36427,"Charleston, SC, USA",tgn/7013582,
present_loc_geog,K-36635,"Norfolk, VA, USA",tgn/7014231,
present_loc_geog,K-36658,"Norfolk, VA, USA",tgn/7014231,
present_loc_geog,K-36661,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-36684,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-36708,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-36713,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-36714,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-36722,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-36727,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-36732,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-36758,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-36781,"Wichita, KS, USA",tgn/7016216,
present_loc_geog,K-36798,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-36824,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-36836,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36844,"Honolulu, HI, USA",tgn/7013718,
present_loc_geog,K-36846,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-36847,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-36848,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-36852,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-36878,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-36881,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-36949,"Zurich, Switzerland",tgn/7007302,
present_loc_geog,K-36953,"San Antonio, TX, USA",tgn/7014453,
present_loc_geog,K-36957,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-36980,"Toulouse, France",tgn/7008441,
present_loc_geog,K-36986,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-36994,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-36997,"Wilmington, DE, USA",tgn/7014632,
present_loc_geog,K-36998,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-37003,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-37014,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-37015,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-37018,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-37030,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-37075,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-37086,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-37087,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-37110,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-37122,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-37125,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-37144,"Jacksonville, FL, USA",tgn/7013804,
present_loc_geog,K-37163,"Riggisberg, Switzerland",tgn/7007275,
present_loc_geog,K-37179,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-37187,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-37204,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-37239,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-37262,"Milwaukee, WI, USA",tgn/7014071,
present_loc_geog,K-37268,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-37295,"Tuscon, AZ, USA",tgn/7014661,
present_loc_geog,K-37297,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-37306,"Milwaukee, WI, USA",tgn/7014071,
present_loc_geog,K-37318,"Mount Vernon, IL, USA",tgn/7014166,
present_loc_geog,K-37355,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-37403,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-37421,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-37438,"Huntington, WV, USA",tgn/7013731,
present_loc_geog,K-37459,"Fort Worth, TX, USA",tgn/7013934,
present_loc_geog,K-37495,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-37499,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-37509,"Madrid, Spain",tgn/7010413,
present_loc_geog,K-37532,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-37537,"Austin, TX, USA",tgn/7013346,
present_loc_geog,K-37538,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-37545,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-37589,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-37611,"Fort Worth, TX, USA",tgn/7013934,
present_loc_geog,K-37709,"Stockholm, Sweden",tgn/7009861,
present_loc_geog,K-37716,"Seattle, WA, USA",tgn/7014494,
present_loc_geog,K-37760,"Louisville, KY, USA",tgn/7013915,
present_loc_geog,K-37765,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-37766,"Newark, NJ, USA",tgn/7014218,
present_loc_geog,K-37804,"Santa Barbara, CA, USA",tgn/7017752,
present_loc_geog,K-37849,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-37857,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-37866,"Lincoln, NE, USA",tgn/7013892,
present_loc_geog,K-37959,"Water Mill, NY, USA",tgn/2072983,
present_loc_geog,K-37961,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-37996,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38008,"Baton Rouge, LA, USA",tgn/7017543,
present_loc_geog,K-38040,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-38042,"Atlanta, GA, USA",tgn/7013331,
present_loc_geog,K-38048,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38050,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38059,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38060,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38073,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38080,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38083,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38084,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38089,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38094,"Wichita, KS, USA",tgn/7016216,
present_loc_geog,K-38124,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38126,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38140,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38141,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38144,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38145,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38146,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38186,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-38191,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-38238,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38240,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-38262,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-38335,"London, England, UK",tgn/7011781,
present_loc_geog,K-38364,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-38414,"Ann Arbor, MI, USA",tgn/7013304,
present_loc_geog,K-38419,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-38432,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38467,"Ponce, Puerto Rico, USA",tgn/7005857,
present_loc_geog,K-38468,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-38469,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-38475,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38489,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38498,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-38500,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38503,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38513,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38514,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38517,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38529,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38533,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38546,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38549,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38559,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38561,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38572,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-38573,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-38593,"Wilmington, DE, USA",tgn/7014632,
present_loc_geog,K-38599,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38643,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38659,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38670,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38673,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38675,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38676,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38677,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38678,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-38683,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38724,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-38734,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38736,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38737,"Santa Barbara, CA, USA",tgn/7017752,
present_loc_geog,K-38739,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-38756,"Rochester, NY, USA.  Memorial Art Gallery, University of Rochester",tgn/7014348,
present_loc_geog,K-38772,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38808,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38809,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38871,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38895,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38897,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-38925,"New Orleans, LA, USA",tgn/7014214,
present_loc_geog,K-38931,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-38934,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-38974,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-38978,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-38984,"Greensburg, PA, USA",tgn/7014139,
present_loc_geog,K-39001,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-39022,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-39083,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-39087,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-39102,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-39105,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-39107,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-39127,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-39134,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-39161,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-39176,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-39182,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-39212,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-39233,"Greensburg, PA, USA",tgn/7014139,
present_loc_geog,K-39262,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-39317,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-39324,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-39355,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-39434,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-39439,"Cody, WY, USA",tgn/7013629,
present_loc_geog,K-39463,"San Antonio, TX, USA",tgn/7014453,
present_loc_geog,K-39476,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-39538,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-39539,"Jacksonville, FL, USA",tgn/7013804,
present_loc_geog,K-39543,"Atlanta, GA, USA",tgn/7013331,
present_loc_geog,K-39599,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-39606,"Williamsburg, VA, USA",tgn/7014629,
present_loc_geog,K-39648,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-39652,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-39692,"Waterville, ME, USA",tgn/7014594,
present_loc_geog,K-39699,"Tulsa, OK, USA",tgn/7014663,
present_loc_geog,K-39713,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-39837,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-39908,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-39922,"Denver, CO, USA",tgn/7013545,
present_loc_geog,K-39934,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-39979,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-39980,"Omaha, NE, USA",tgn/7014285,
present_loc_geog,K-40075,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-40104,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-40141,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-40146,"Seattle, WA, USA",tgn/7014494,
present_loc_geog,K-40196,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-40309,"Helsinki, Finland",tgn/7009880,
